Date,Open,High,Low,Close,Volume,Adj Close
2012-12-21,122.31,122.43,121.95,122.25,6087700,118.07
2012-12-20,121.29,121.64,120.62,120.93,4567900,116.80
2012-12-19,120.97,121.65,120.72,120.91,4880500,116.78
2012-12-18,121.40,121.78,119.90,120.51,12024200,116.39
2012-12-17,123.50,123.52,121.71,121.75,6870000,117.59
2012-12-14,123.19,123.71,123.08,123.60,3832800,119.38
2012-12-13,122.29,123.18,122.13,122.68,6381500,118.49
2012-12-12,123.83,124.34,122.57,122.59,7119700,118.40
2012-12-11,124.26,124.31,123.83,124.03,3777900,119.79
2012-12-10,124.96,125.08,124.54,124.98,2134300,120.71
2012-12-07,124.50,124.96,124.34,124.43,4020900,120.18
2012-12-06,125.86,126.08,125.51,125.59,2301200,121.30
2012-12-05,125.40,125.81,125.17,125.32,1978200,121.04
2012-12-04,125.02,125.41,124.84,125.38,2586300,121.10
2012-12-03,123.72,124.79,123.62,124.66,5427800,120.40
2012-11-30,125.48,125.54,124.71,124.79,3702300,120.29
2012-11-29,124.86,125.44,124.66,125.13,2761000,120.62
2012-11-28,125.97,126.20,125.09,125.11,3569700,120.60
2012-11-27,124.94,125.39,124.70,125.29,2544400,120.77
2012-11-26,125.16,125.52,124.75,124.80,2799000,120.30
2012-11-23,124.30,124.45,124.11,124.21,987200,119.73
2012-11-21,124.19,124.42,124.02,124.33,2422800,119.85
2012-11-20,125.48,125.67,124.38,124.40,4659300,119.91
2012-11-19,125.46,125.81,125.30,125.66,3621600,121.13
2012-11-16,126.36,127.19,126.28,126.37,4591100,121.81
2012-11-15,126.10,127.02,126.00,126.48,5549600,121.92
2012-11-14,125.72,126.79,125.60,126.73,4694600,122.16
2012-11-13,126.80,126.82,125.99,126.61,2863800,122.04
2012-11-12,125.84,126.38,125.79,126.19,2072200,121.64
2012-11-09,125.63,125.98,125.18,125.98,5036900,121.44
2012-11-08,123.79,125.86,123.43,125.84,8579500,121.30
2012-11-07,123.95,124.53,123.76,124.00,10071000,119.53
2012-11-06,122.55,122.86,121.78,121.79,4484600,117.40
2012-11-05,122.82,123.25,122.79,122.95,2935700,118.51
2012-11-02,121.28,122.31,121.24,122.26,3527800,117.85
2012-11-01,122.77,122.88,122.08,122.35,3659700,117.94
2012-10-31,122.68,123.70,122.63,123.36,5025600,118.91
2012-10-26,121.44,122.65,121.27,122.64,5889400,118.22
2012-10-25,120.56,121.54,120.33,120.86,5292500,116.50
2012-10-24,121.86,122.29,121.48,121.48,6824500,117.10
2012-10-23,122.10,122.73,122.02,122.69,5760600,118.26
2012-10-22,121.43,121.84,120.94,120.96,6910600,116.60
2012-10-19,120.34,121.81,120.28,121.74,7616700,117.35
2012-10-18,121.12,121.53,119.87,120.11,8558600,115.78
2012-10-17,121.17,121.26,120.57,120.85,6932500,116.49
2012-10-16,122.90,122.94,121.94,121.98,5398700,117.58
2012-10-15,123.78,124.14,123.43,123.69,3036100,119.23
2012-10-12,124.07,124.78,123.78,123.97,4934900,119.50
2012-10-11,121.96,123.66,121.89,123.66,5194100,119.20
2012-10-10,121.46,122.96,121.26,122.81,5429800,118.38
2012-10-09,121.47,122.18,121.38,121.95,4752700,117.55
2012-10-08,121.98,122.27,121.69,122.17,1568400,117.76
2012-10-05,121.57,121.68,120.92,121.15,8340700,116.78
2012-10-04,123.46,123.80,122.57,122.74,6214800,118.31
2012-10-03,123.86,124.30,123.62,124.29,3800900,119.81
2012-10-02,123.91,124.52,123.81,124.25,3540100,119.77
2012-10-01,123.97,124.47,123.38,124.42,4842600,119.93
2012-09-28,124.75,125.24,123.81,124.22,7173400,119.49
2012-09-27,124.55,124.80,123.77,124.15,5147700,119.42
2012-09-26,124.56,125.09,124.45,125.04,7193400,120.28
2012-09-25,122.80,123.74,122.13,123.71,5893500,119.00
2012-09-24,122.25,122.70,122.18,122.50,3627400,117.83
2012-09-21,120.75,121.64,120.67,121.55,4144300,116.92
2012-09-20,122.14,122.32,120.98,121.41,4604200,116.79
2012-09-19,121.34,121.38,120.61,121.11,5903300,116.50
2012-09-18,120.71,120.90,119.96,120.32,5366200,115.74
2012-09-17,118.87,119.90,118.80,119.72,5573300,115.16
2012-09-14,119.76,119.85,118.05,118.30,16871600,113.79
2012-09-13,122.39,123.09,120.27,121.53,12280200,116.90
2012-09-12,122.22,122.41,121.68,122.01,7040900,117.36
2012-09-11,124.02,124.10,123.29,123.55,3523300,118.84
2012-09-10,123.69,124.33,123.51,124.33,4912100,119.59
2012-09-07,126.14,126.18,123.92,124.03,7335300,119.31
2012-09-06,125.53,125.53,124.55,124.61,6505100,119.86
2012-09-05,126.82,127.19,126.55,126.72,3466700,121.89
2012-09-04,126.92,127.63,126.76,127.32,6009300,122.47
2012-08-31,125.78,127.72,125.73,127.72,9192600,122.59
2012-08-30,126.27,126.44,125.73,125.94,3886400,120.88
2012-08-29,125.61,125.63,124.95,125.29,3762700,120.26
2012-08-28,125.75,126.36,125.59,125.84,3412600,120.79
2012-08-27,125.34,125.80,125.27,125.54,3906100,120.50
2012-08-24,125.47,125.56,124.67,124.81,5001400,119.80
2012-08-23,124.74,125.14,124.65,124.93,7139100,119.92
2012-08-22,123.52,124.51,123.21,124.41,11384400,119.42
2012-08-21,121.47,122.45,120.66,122.39,9532700,117.48
2012-08-20,121.55,122.19,121.50,121.85,4427100,116.96
2012-08-17,121.40,122.12,121.32,121.60,6341100,116.72
2012-08-16,122.21,122.50,120.52,121.01,13240000,116.15
2012-08-15,123.02,123.20,121.90,122.05,11191000,117.15
2012-08-14,123.96,124.41,123.75,123.79,7994000,118.82
2012-08-13,126.11,126.38,125.49,125.49,3543700,120.45
2012-08-10,126.20,126.32,125.60,125.70,4670500,120.65
2012-08-09,124.77,125.30,123.75,125.07,7553500,120.05
2012-08-08,126.16,126.39,125.04,125.16,7250700,120.14
2012-08-07,125.96,126.13,125.43,125.83,6613600,120.78
2012-08-06,127.67,128.14,127.37,127.47,3673600,122.35
2012-08-03,127.84,128.03,126.77,127.42,9084800,122.31
2012-08-02,129.59,130.69,129.13,129.51,7972000,124.31
2012-08-01,128.53,129.74,128.15,128.78,7972000,123.61
2012-07-31,129.81,129.88,128.58,129.70,7448600,124.23
2012-07-30,128.39,129.48,128.25,129.44,6025300,123.98
2012-07-27,129.89,130.01,126.96,128.48,14685100,123.06
2012-07-26,131.53,131.78,130.90,130.95,6606200,125.43
2012-07-25,131.63,132.21,131.48,132.16,5328000,126.59
2012-07-24,130.35,132.04,130.28,131.82,6748800,126.26
2012-07-23,131.31,131.44,130.51,130.79,6141100,125.28
2012-07-20,129.60,130.30,129.42,130.06,6365900,124.58
2012-07-19,128.46,129.10,128.11,128.49,5246300,123.07
2012-07-18,129.26,129.34,128.79,128.82,4011000,123.39
2012-07-17,129.26,129.82,128.64,128.75,5590900,123.32
2012-07-16,130.30,130.61,129.61,129.77,5283500,124.30
2012-07-13,129.23,129.24,128.60,129.17,4175300,123.72
2012-07-12,129.05,129.56,128.90,129.51,6421000,124.05
2012-07-11,128.59,129.47,128.26,128.60,5960900,123.18
2012-07-10,127.86,128.74,127.72,128.44,4288000,123.03
2012-07-09,127.38,128.26,127.11,128.18,5647000,122.78
2012-07-06,126.67,127.21,126.61,127.06,5818300,121.70
2012-07-05,125.35,126.32,125.25,125.89,5974700,120.58
2012-07-03,125.95,126.00,125.21,125.25,5773100,119.97
2012-07-02,125.45,127.21,125.37,126.22,7818500,120.90
2012-06-29,125.03,125.63,124.63,125.20,8881900,119.66
2012-06-28,127.30,127.48,126.79,126.85,5257800,121.24
2012-06-27,126.56,126.79,126.03,126.54,5860700,120.94
2012-06-26,126.11,126.95,125.94,126.34,5359700,120.75
2012-06-25,126.36,127.02,126.27,126.84,6113800,121.23
2012-06-22,125.90,126.22,125.01,125.02,7830400,119.49
2012-06-21,125.95,127.25,125.89,126.71,9776600,121.11
2012-06-20,124.57,126.51,124.09,126.04,13720300,120.47
2012-06-19,126.28,126.37,125.33,125.42,8227900,119.87
2012-06-18,127.15,127.34,126.26,127.08,6698400,121.46
2012-06-15,126.58,126.85,126.14,126.40,6421400,120.81
2012-06-14,125.95,126.28,125.19,125.70,7688200,120.14
2012-06-13,124.85,126.28,124.38,125.86,11100000,120.29
2012-06-12,124.97,125.63,124.50,124.63,10921700,119.12
2012-06-11,124.79,126.21,124.77,125.78,10693800,120.22
2012-06-08,126.75,126.95,124.57,125.21,11239600,119.67
2012-06-07,124.65,125.74,124.39,125.24,18898200,119.70
2012-06-06,127.56,127.60,125.05,125.05,20806700,119.52
2012-06-05,128.53,128.64,127.59,127.60,12482800,121.96
2012-06-04,129.31,130.18,128.94,129.33,11681200,123.61
2012-06-01,128.87,130.38,128.53,130.36,23526000,124.60
2012-05-31,127.03,129.08,126.67,127.60,31174500,121.71
2012-05-30,125.32,126.32,125.30,126.14,17170800,120.31
2012-05-29,123.39,123.81,123.00,123.02,5874100,117.34
2012-05-25,123.43,123.54,123.14,123.40,4723600,117.70
2012-05-24,123.23,123.79,122.75,122.94,10256200,117.26
2012-05-23,123.55,124.52,123.36,123.41,11744900,117.71
2012-05-22,122.75,122.88,122.06,122.56,12475500,116.90
2012-05-21,123.90,124.45,123.62,123.94,9583500,118.22
2012-05-18,123.27,124.44,123.11,124.20,10137700,118.46
2012-05-17,122.03,124.28,122.02,124.17,14863400,118.44
2012-05-16,120.98,122.18,120.72,122.01,6462300,116.37
2012-05-15,121.09,121.73,120.82,121.66,6766400,116.04
2012-05-14,120.87,121.30,120.60,121.17,8789400,115.57
2012-05-11,119.49,119.60,118.96,119.50,5234300,113.98
2012-05-10,118.02,118.62,117.44,118.52,6300000,113.05
2012-05-09,119.45,119.57,118.44,118.87,5828900,113.38
2012-05-08,118.69,119.51,118.66,118.79,6051600,113.30
2012-05-07,118.32,118.46,118.02,118.16,3228200,112.70
2012-05-04,117.48,118.19,117.40,118.14,6367300,112.68
2012-05-03,116.64,117.37,116.56,117.22,3522900,111.81
2012-05-02,117.22,117.32,116.80,117.25,3565700,111.83
2012-05-01,117.43,117.62,116.07,116.43,7214300,111.05
2012-04-30,117.57,117.75,117.19,117.32,4198400,111.63
2012-04-27,117.02,117.36,116.79,117.29,3112900,111.60
2012-04-26,117.42,117.46,116.59,117.19,5133000,111.51
2012-04-25,116.41,117.32,115.69,116.49,8859500,110.84
2012-04-24,117.61,117.76,117.08,117.09,4336600,111.41
2012-04-23,118.11,118.41,117.79,117.92,5170100,112.20
2012-04-20,116.56,117.13,116.33,117.07,5043300,111.39
2012-04-19,117.25,117.47,117.02,117.05,5374300,111.37
2012-04-18,117.05,117.12,116.73,116.94,4074400,111.27
2012-04-17,116.53,116.83,116.25,116.60,5398600,110.95
2012-04-16,116.70,117.60,116.57,116.67,7735000,111.01
2012-04-13,116.15,116.90,116.12,116.84,8607700,111.17
2012-04-12,115.67,115.75,114.82,114.98,9008500,109.40
2012-04-11,115.71,116.06,115.35,115.46,8713000,109.86
2012-04-10,115.95,117.29,115.78,116.86,14421300,111.19
2012-04-09,115.54,115.77,115.24,115.55,14374600,109.95
2012-04-05,113.00,113.07,112.33,112.91,6364100,107.43
2012-04-04,111.77,112.12,111.41,112.10,10095600,106.66
2012-04-03,113.01,113.44,110.57,110.58,14774300,105.22
2012-04-02,113.00,113.30,112.20,112.53,8944000,107.07
2012-03-30,114.21,114.27,112.19,112.20,9467500,106.48
2012-03-29,114.02,114.19,113.58,114.13,7692900,108.31
2012-03-28,112.92,113.94,112.85,113.28,7886000,107.51
2012-03-27,112.78,113.70,112.70,113.44,6972300,107.66
2012-03-26,112.83,113.01,111.80,112.63,8118600,106.89
2012-03-23,112.69,113.39,112.66,113.21,8465300,107.44
2012-03-22,112.29,112.37,111.87,112.15,8009800,106.44
2012-03-21,110.86,111.89,110.81,111.79,10242000,106.09
2012-03-20,110.43,110.87,109.85,110.54,9443800,104.91
2012-03-19,111.36,111.48,109.69,110.10,14011400,104.49
2012-03-16,110.50,111.44,110.20,111.43,13427200,105.75
2012-03-15,110.90,111.74,110.88,111.21,14154000,105.54
2012-03-14,112.70,112.75,110.95,111.04,24515300,105.38
2012-03-13,115.27,115.41,113.89,113.91,14413600,108.11
2012-03-12,116.32,116.52,115.87,115.95,5280000,110.04
2012-03-09,115.49,115.99,114.90,115.97,6975600,110.06
2012-03-08,116.32,116.57,115.64,115.74,7982100,109.84
2012-03-07,117.46,117.61,116.81,116.91,5567500,110.95
2012-03-06,117.45,118.11,117.44,117.63,6299700,111.64
2012-03-05,116.96,117.44,116.22,116.22,6921900,110.30
2012-03-02,116.60,117.48,116.55,117.15,6669600,111.18
2012-03-01,116.17,116.68,115.54,116.06,12265600,110.15
2012-02-29,118.37,118.42,116.96,117.43,14235000,111.19
2012-02-28,118.87,119.14,117.94,118.15,6615700,111.87
2012-02-27,118.50,118.85,118.12,118.54,8180700,112.24
2012-02-24,117.23,117.58,116.95,117.50,5676900,111.26
2012-02-23,116.14,117.22,115.93,116.74,5163900,110.54
2012-02-22,115.89,116.76,115.81,116.74,7736800,110.54
2012-02-21,115.77,115.92,114.95,115.29,8338300,109.17
2012-02-17,115.86,116.61,115.76,116.58,6338000,110.39
2012-02-16,117.27,117.60,116.13,116.61,9036200,110.42
2012-02-15,117.66,118.27,117.49,117.55,6846100,111.31
